timestamp,vehicle_id,date,field,issue_code,action,original_value,new_value,reason
2026-08-26T21:11:07,VH-040,2024-01-29,load_percentage,INVALID_LOAD,SET_NULL,130.3715346575204,nan,"load_percentage=130.37 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-040,2024-03-21,load_percentage,INVALID_LOAD,SET_NULL,-2.464056458187553,nan,"load_percentage=-2.46 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-040,2024-05-08,load_percentage,INVALID_LOAD,SET_NULL,130.3715346575204,nan,"load_percentage=130.37 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-040,2024-05-12,load_percentage,INVALID_LOAD,SET_NULL,-2.464056458187553,nan,"load_percentage=-2.46 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-040,2024-12-05,load_percentage,INVALID_LOAD,SET_NULL,-2.464056458187553,nan,"load_percentage=-2.46 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-040,2024-12-10,load_percentage,INVALID_LOAD,SET_NULL,130.3715346575204,nan,"load_percentage=130.37 is outside valid range [0, 100]. Set to NaN for imputation."
2026-08-26T21:11:07,VH-001,2024-01-21,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-02-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-03-30,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-04-04,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-04-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-04-26,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-05-31,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-07-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-08-23,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-09-11,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-10-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-10-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-10-18,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-10-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-12-02,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-12-03,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-12-16,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-001,2024-12-26,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,68.2,Missing/invalid load imputed using vehicle_median = 68.2.
2026-08-26T21:11:07,VH-002,2024-01-10,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-01-14,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-01-16,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-01-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-01-30,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-03-10,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-03-19,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-03-20,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-04-22,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-06-01,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-07-21,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-08-09,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-08-27,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-09-16,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-09-20,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-09-30,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-10-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-11-07,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-002,2024-12-11,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.28,Missing/invalid load imputed using vehicle_median = 67.28.
2026-08-26T21:11:07,VH-003,2024-03-20,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-03-29,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-04-21,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-05-31,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-06-10,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-08-19,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-09-05,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-09-27,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-10-29,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-11-25,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-003,2024-12-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.56,Missing/invalid load imputed using vehicle_median = 67.56.
2026-08-26T21:11:07,VH-004,2024-01-13,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-03-14,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-03-15,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-04-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-04-13,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-06-19,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-06-27,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-07-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-07-26,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-10-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-004,2024-11-09,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,67.87,Missing/invalid load imputed using vehicle_median = 67.87.
2026-08-26T21:11:07,VH-005,2024-02-02,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-03-31,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-04-29,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-05-24,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-06-26,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-07-05,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-07-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-08-20,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-10-03,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-10-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-11-05,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-11-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-11-20,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-005,2024-12-02,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.54,Missing/invalid load imputed using vehicle_median = 70.54.
2026-08-26T21:11:07,VH-006,2024-01-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-01-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-02-12,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-02-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-02-26,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-03-05,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-03-07,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-06-30,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-08-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-08-09,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-08-19,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-09-02,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-09-04,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-09-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-09-14,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-09-16,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-10-06,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-10-20,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-11-25,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-11-27,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-11-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-12-20,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-006,2024-12-29,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-007,2024-02-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-03-22,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-04-21,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-04-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-05-07,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-05-18,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-06-08,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-07-02,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-07-09,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-07-27,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-07-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-08-11,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-08-19,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-08-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-08-24,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-08-25,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-09-21,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-09-24,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-10-16,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-10-23,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-11-18,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-12-04,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-12-06,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-007,2024-12-27,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,69.61,Missing/invalid load imputed using vehicle_median = 69.61.
2026-08-26T21:11:07,VH-008,2024-01-01,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-01-11,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-02-06,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-03-05,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-03-30,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-04-06,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-04-12,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-04-22,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-08-14,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-08-17,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-08-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-09-02,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-09-14,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-09-15,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-10-17,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-11-03,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-11-07,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-11-29,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-12-20,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-008,2024-12-22,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.27,Missing/invalid load imputed using vehicle_median = 70.27.
2026-08-26T21:11:07,VH-009,2024-01-30,load_percentage,INVALID_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
2026-08-26T21:11:07,VH-009,2024-03-28,load_percentage,MISSING_LOAD,IMPUTE_VEHICLE_MEDIAN,nan,70.31,Missing/invalid load imputed using vehicle_median = 70.31.
